Model,Model_Path,Variant,Dataset,Image_Type,Resolution,Loss,Optimizer,DeNoising,Attention,auc_roc_score_agg_absolute,auc_roc_score_agg_psnr,auc_roc_score_agg_squared,auc_roc_score_agg_ssim,auc_roc_score_mean_absolute,auc_roc_score_mean_psnr,auc_roc_score_mean_squared,auc_roc_score_mean_ssim,auc_roc_score_overall_absolute,auc_roc_score_overall_psnr,auc_roc_score_overall_squared,auc_roc_score_overall_ssim,eer_agg_absolute,eer_agg_psnr,eer_agg_squared,eer_agg_ssim,eer_overall_absolute,eer_overall_psnr,eer_overall_squared,eer_overall_ssim,pr_roc_score_agg_absolute,pr_roc_score_agg_psnr,pr_roc_score_agg_squared,pr_roc_score_agg_ssim,pr_roc_score_mean_absolute,pr_roc_score_mean_psnr,pr_roc_score_mean_squared,pr_roc_score_mean_ssim,pr_roc_score_overall_absolute,pr_roc_score_overall_psnr,pr_roc_score_overall_squared,pr_roc_score_overall_ssim,precision_absolute_agg,precision_squared_agg,precision_ssim_agg,precision_psnr_agg,recall_absolute_agg,recall_squared_agg,recall_ssim_agg,recall_psnr_agg,f1-score_absolute_agg,f1-score_squared_agg,f1-score_ssim_agg,f1-score_psnr_agg,support_absolute_agg,support_squared_agg,support_ssim_agg,support_psnr_agg,conf_mat_absolute_agg,conf_mat_squared_agg,conf_mat_ssim_agg,conf_mat_psnr_agg,precision_absolute_overall,precision_squared_overall,precision_ssim_overall,precision_psnr_overall,recall_absolute_overall,recall_squared_overall,recall_ssim_overall,recall_psnr_overall,f1-score_absolute_overall,f1-score_squared_overall,f1-score_ssim_overall,f1-score_psnr_overall,support_absolute_overall,support_squared_overall,support_ssim_overall,support_psnr_overall,conf_mat_absolute_overall,conf_mat_squared_overall,conf_mat_ssim_overall,conf_mat_psnr_overall
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6522,0.6602,0.6631,0.6584,0.6744,0.6901,0.6747,0.6678,0.6334,0.6405,0.635,0.6455,0.3803,0.3802,0.375,0.3835,0.4035,0.4109,0.4106,0.4136,0.5658,0.5562,0.5748,0.5985,,,,,0.5723,0.5933,0.5729,0.5777,0.6431,0.6316,0.6276,0.6513,0.6131,0.6272,0.6279,0.6169,0.6102,0.6285,0.6278,0.613,7200,7200,7200,7200,"2049,1996,790,2365","2563,1482,1202,1953","2717,1328,1351,1804","2015,2030,728,2427",0.6116,0.6042,0.6274,0.6263,0.6128,0.6065,0.6299,0.6272,0.6121,0.605,0.6133,0.6062,7200,7200,7200,7200,"2697,1348,1440,1715","2721,1324,1509,1646","3256,789,1876,1279","3326,719,1965,1190"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6855,0.6824,0.6789,0.6553,0.6994,0.68,0.6773,0.6858,0.6445,0.6499,0.6478,0.6499,0.3515,0.3502,0.3699,0.387,0.4048,0.4087,0.4084,0.4101,0.5938,0.5982,0.6167,0.6041,,,,,0.5793,0.5963,0.5889,0.581,0.6562,0.6412,0.6196,0.6634,0.6529,0.641,0.6131,0.6492,0.6539,0.6411,0.6145,0.6501,7200,7200,7200,7200,"2683,1362,1137,2018","2743,1302,1283,1872","2455,1590,1196,1959","2431,1614,912,2243",0.6145,0.6095,0.6515,0.6135,0.6175,0.6131,0.5833,0.6167,0.6151,0.6101,0.5645,0.6141,7200,7200,7200,7200,"2803,1242,1512,1643","2813,1232,1554,1601","1535,2510,490,2665","2808,1237,1523,1632"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6649,0.6697,0.6768,0.6595,0.6954,0.7055,0.6957,0.6807,0.6402,0.6448,0.642,0.6461,0.3607,0.3671,0.3587,0.3823,0.407,0.4089,0.4111,0.4166,0.5769,0.567,0.5838,0.5969,,,,,0.587,0.5993,0.5893,0.5812,0.649,0.6575,0.6257,0.6638,0.6365,0.639,0.6181,0.6147,0.6376,0.6393,0.6195,0.6061,7200,7200,7200,7200,"2414,1631,986,2169","2321,1724,875,2280","2448,1597,1153,2002","1856,2189,585,2570",0.6156,0.629,0.6305,0.6388,0.6189,0.6303,0.6318,0.6362,0.6161,0.6114,0.6135,0.6134,7200,7200,7200,7200,"2827,1218,1526,1629","3302,743,1919,1236","3298,747,1904,1251","3399,646,1973,1182"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6898,0.686,0.6901,0.656,0.7109,0.7088,0.7087,0.6717,0.6426,0.6501,0.6491,0.6462,0.3531,0.3458,0.3543,0.3933,0.4,0.4029,0.4047,0.4138,0.6101,0.5975,0.6167,0.6001,,,,,0.5904,0.6017,0.5991,0.5759,0.6585,0.6552,0.6151,0.6612,0.6478,0.6456,0.6081,0.6546,0.649,0.6469,0.6096,0.6559,7200,7200,7200,7200,"2490,1555,981,2174","2503,1542,1010,2145","2426,1619,1203,1952","2603,1442,1045,2110",0.6102,0.6124,0.6238,0.6127,0.6065,0.6132,0.6265,0.6143,0.6077,0.6127,0.6093,0.6133,7200,7200,7200,7200,"2509,1536,1297,1858","2685,1360,1425,1730","3254,791,1898,1257","2722,1323,1454,1701"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.702,0.6883,0.6927,0.6491,0.7197,0.7243,0.7245,0.674,0.6395,0.6531,0.6524,0.6409,0.3537,0.3448,0.3446,0.4048,0.4039,0.4044,0.4054,0.4181,0.628,0.6135,0.6333,0.5898,,,,,0.5929,0.6081,0.606,0.5751,0.6691,0.6631,0.608,0.6624,0.6449,0.6574,0.6094,0.6612,0.6441,0.6586,0.6085,0.6617,7200,7200,7200,7200,"2263,1782,775,2380","2633,1412,1055,2100","2697,1348,1464,1691","2781,1264,1175,1980",0.6082,0.6137,0.6246,0.6161,0.6117,0.6142,0.6256,0.6185,0.6088,0.6139,0.6038,0.6167,7200,7200,7200,7200,"2804,1241,1555,1600","2672,1373,1405,1750","3331,714,1982,1173","2776,1269,1478,1677"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6739,0.6805,0.6831,0.6585,0.6989,0.6888,0.6832,0.677,0.6396,0.6448,0.6426,0.6462,0.3696,0.362,0.3626,0.3943,0.401,0.4064,0.4084,0.4187,0.5891,0.5932,0.6041,0.6098,,,,,0.5792,0.596,0.5856,0.5778,0.6533,0.6438,0.631,0.6528,0.6324,0.6411,0.6346,0.6426,0.6321,0.642,0.6233,0.6439,7200,7200,7200,7200,"2256,1789,858,2297","2661,1384,1200,1955","3160,885,1746,1409","2482,1563,1010,2145",0.6068,0.6065,0.6496,0.6098,0.6024,0.6069,0.5747,0.6133,0.6037,0.6067,0.5518,0.6104,7200,7200,7200,7200,"2475,1570,1293,1862","2645,1400,1430,1725","1439,2606,456,2699","2812,1233,1551,1604"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6989,0.686,0.678,0.6443,0.7038,0.6938,0.6912,0.672,0.6438,0.6498,0.6479,0.6473,0.3429,0.3587,0.3585,0.3931,0.4006,0.4079,0.4105,0.4121,0.6225,0.6209,0.6263,0.6107,,,,,0.5827,0.6024,0.5974,0.5799,0.664,0.6646,0.6134,0.6565,0.661,0.6664,0.6093,0.6389,0.6619,0.6587,0.6105,0.6393,7200,7200,7200,7200,"2718,1327,1114,2041","3200,845,1557,1598","2509,1536,1277,1878","2335,1710,890,2265",0.6175,0.609,0.641,0.6121,0.6208,0.6122,0.6382,0.6149,0.618,0.6096,0.6159,0.6128,7200,7200,7200,7200,"2837,1208,1522,1633","2793,1252,1540,1615","3400,645,1960,1195","2777,1268,1505,1650"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.7055,0.6856,0.6827,0.6438,0.7213,0.7045,0.7037,0.6794,0.6436,0.6487,0.6473,0.6477,0.3389,0.352,0.3599,0.4032,0.4068,0.4054,0.4054,0.419,0.6262,0.6068,0.6194,0.6051,,,,,0.5917,0.5997,0.5972,0.5789,0.6731,0.6554,0.6265,0.6674,0.6639,0.6575,0.6297,0.6501,0.6651,0.6558,0.6152,0.6506,7200,7200,7200,7200,"2580,1465,955,2200","2923,1122,1344,1811","3213,832,1834,1321","2385,1660,859,2296",0.6161,0.6136,0.634,0.6146,0.6189,0.6154,0.6351,0.6161,0.6168,0.6142,0.618,0.6152,7200,7200,7200,7200,"2796,1249,1495,1660","2737,1308,1461,1694","3291,754,1873,1282","2723,1322,1442,1713"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.707,0.69,0.6902,0.6475,0.7185,0.7165,0.7166,0.6662,0.6438,0.6531,0.652,0.6427,0.3478,0.3534,0.3561,0.4074,0.4025,0.4041,0.4061,0.4163,0.6295,0.609,0.6281,0.6015,,,,,0.5995,0.6068,0.6057,0.5771,0.6671,0.6608,0.6108,0.6545,0.6685,0.6633,0.6157,0.6464,0.6675,0.6569,0.6098,0.6477,7200,7200,7200,7200,"2923,1122,1265,1890","3146,899,1525,1630","2928,1117,1650,1505","2540,1505,1041,2114",0.6111,0.6376,0.6296,0.6359,0.6129,0.6347,0.63,0.6351,0.6117,0.6109,0.6093,0.6146,7200,7200,7200,7200,"2726,1319,1468,1687","3409,636,1994,1161","3334,711,1953,1202","3354,691,1936,1219"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6989,0.6837,0.6772,0.634,0.7106,0.6934,0.6921,0.672,0.6447,0.6525,0.6507,0.6484,0.3474,0.3508,0.3773,0.4032,0.4091,0.406,0.4086,0.4163,0.6217,0.6074,0.6162,0.602,,,,,0.5889,0.6013,0.5986,0.5847,0.6668,0.6635,0.6121,0.663,0.6542,0.6661,0.5979,0.6474,0.6552,0.663,0.5988,0.6481,7200,7200,7200,7200,"2477,1568,922,2233","3030,1015,1389,1766","2232,1813,1082,2073","2399,1646,893,2262",0.6152,0.6326,0.6553,0.6344,0.619,0.5899,0.5826,0.5897,0.6154,0.5816,0.562,0.5807,7200,7200,7200,7200,"2864,1181,1562,1593","1791,2254,699,2456","1500,2545,460,2695","1770,2275,679,2476"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6953,0.6912,0.7002,0.6504,0.7126,0.7322,0.7313,0.6715,0.6387,0.6552,0.6543,0.6421,0.3496,0.3486,0.3407,0.406,0.401,0.4035,0.4041,0.4108,0.618,0.604,0.6296,0.5922,,,,,0.5847,0.6083,0.6056,0.5734,0.6615,0.6688,0.6053,0.6629,0.6612,0.6672,0.6053,0.6457,0.6614,0.6678,0.6053,0.6462,7200,7200,7200,7200,"2815,1230,1209,1946","2786,1259,1137,2018","2622,1423,1419,1736","2367,1678,873,2282",0.6088,0.6121,0.6116,0.6153,0.5997,0.6131,0.6162,0.6157,0.6012,0.6125,0.6109,0.6155,7200,7200,7200,7200,"2347,1698,1184,1971","2689,1356,1430,1725","2913,1132,1631,1524","2678,1367,1400,1755"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6931,0.6845,0.6953,0.6509,0.7177,0.7111,0.71,0.6876,0.6455,0.6498,0.6489,0.6485,0.3412,0.3546,0.3466,0.3978,0.3997,0.4126,0.4116,0.4098,0.6105,0.5909,0.6121,0.6091,,,,,0.5933,0.5995,0.5967,0.5812,0.6674,0.6605,0.6204,0.662,0.6571,0.6526,0.6251,0.6403,0.6583,0.654,0.6168,0.6399,7200,7200,7200,7200,"2532,1513,956,2199","2568,1477,1024,2131","3042,1003,1696,1459","2278,1767,823,2332",0.6177,0.6346,0.6353,0.6359,0.6206,0.6331,0.6353,0.6346,0.6184,0.6104,0.6159,0.613,7200,7200,7200,7200,"2806,1239,1493,1662","3382,663,1979,1176","3334,711,1915,1240","3371,674,1957,1198"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6276,0.6498,0.6679,0.638,0.6294,0.7022,0.681,0.6501,0.6263,0.6581,0.6463,0.6335,0.3913,0.4037,0.362,0.3951,0.4006,0.404,0.398,0.3904,0.5672,0.5939,0.605,0.5693,,,,,0.566,0.6176,0.5831,0.5858,0.6222,0.6513,0.6133,0.6259,0.6229,0.651,0.6047,0.6301,0.6225,0.6511,0.6062,0.6201,7200,7200,7200,7200,"2715,1330,1385,1770","2775,1270,1243,1912","2378,1667,1179,1976","3109,936,1727,1428",0.6144,0.6217,0.6162,0.6379,0.6161,0.6244,0.6118,0.6417,0.615,0.6223,0.6131,0.6349,7200,7200,7200,7200,"2732,1313,1451,1704","2818,1227,1477,1678","2509,1536,1259,1896","3065,980,1600,1555"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6667,0.7217,0.7306,0.6716,0.6585,0.7234,0.7233,0.6804,0.6151,0.6595,0.6591,0.6391,0.3797,0.3468,0.3285,0.3803,0.3926,0.399,0.3993,0.3889,0.6238,0.6514,0.6664,0.6117,,,,,0.5527,0.6166,0.6164,0.6073,0.6578,0.6899,0.6335,0.6812,0.6606,0.6711,0.6353,0.6829,0.6543,0.6714,0.6341,0.6775,7200,7200,7200,7200,"3128,917,1527,1628","2445,1600,768,2387","2811,1234,1392,1763","3191,854,1429,1726",0.6198,0.6447,0.624,0.6446,0.6171,0.6476,0.6218,0.6476,0.6181,0.6388,0.6226,0.6391,7200,7200,7200,7200,"2574,1471,1286,1869","3153,892,1645,1510","2608,1437,1286,1869","3144,901,1636,1519"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6921,0.6779,0.6722,0.6358,0.7136,0.7047,0.7043,0.6655,0.6432,0.6516,0.6505,0.6418,0.36,0.3703,0.3805,0.4078,0.4054,0.4074,0.407,0.4111,0.6193,0.6006,0.6127,0.5873,,,,,0.5966,0.6064,0.6046,0.5787,0.6651,0.661,0.6236,0.6536,0.6675,0.6629,0.6282,0.6381,0.6651,0.6547,0.6203,0.6388,7200,7200,7200,7200,"3000,1045,1349,1806","3201,844,1583,1572","3043,1002,1675,1480","2365,1680,926,2229",0.6092,0.6191,0.6371,0.6203,0.6101,0.6239,0.6329,0.625,0.6096,0.6162,0.6065,0.6179,7200,7200,7200,7200,"2676,1369,1438,1717","3018,1027,1681,1474","3441,604,2039,1116","3006,1039,1661,1494"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.696,0.6842,0.6837,0.6726,0.7099,0.7099,0.7106,0.6994,0.6361,0.6434,0.6429,0.6355,0.3536,0.3577,0.3743,0.3829,0.4047,0.4071,0.4079,0.4082,0.6363,0.6227,0.6368,0.6255,,,,,0.5995,0.6088,0.608,0.5912,0.6635,0.6675,0.6269,0.6536,0.6647,0.67,0.6276,0.6556,0.6639,0.667,0.6272,0.6541,7200,7200,7200,7200,"2898,1147,1267,1888","3040,1005,1371,1784","2735,1310,1371,1784","2906,1139,1341,1814",0.6074,0.6205,0.624,0.6213,0.6112,0.625,0.6261,0.6258,0.6079,0.6132,0.6072,0.6146,7200,7200,7200,7200,"2822,1223,1576,1579","3130,915,1785,1370","3284,761,1931,1224","3121,924,1770,1385"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.698,0.6824,0.6794,0.6697,0.7157,0.7081,0.7082,0.6893,0.6412,0.648,0.6473,0.6414,0.3508,0.3506,0.3585,0.38,0.4038,0.4142,0.4166,0.4067,0.6461,0.6309,0.6413,0.6232,,,,,0.5957,0.6084,0.6075,0.5845,0.665,0.6679,0.646,0.6685,0.6676,0.6701,0.6474,0.671,0.6643,0.6681,0.6344,0.668,7200,7200,7200,7200,"3045,1000,1393,1762","2993,1052,1323,1832","3255,790,1749,1406","3043,1002,1367,1788",0.6046,0.62,0.6092,0.6215,0.5972,0.6246,0.595,0.626,0.5988,0.6134,0.5959,0.6147,7200,7200,7200,7200,"2378,1667,1233,1922","3114,931,1772,1383","2221,1824,1092,2063","3121,924,1769,1386"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6898,0.7177,0.7295,0.6733,0.6555,0.7221,0.7216,0.6772,0.616,0.6591,0.6585,0.6385,0.3464,0.3549,0.3316,0.3839,0.3918,0.398,0.3979,0.3891,0.6382,0.6476,0.6648,0.6136,,,,,0.55,0.6157,0.6146,0.6061,0.6644,0.6952,0.6296,0.6959,0.664,0.6956,0.629,0.6956,0.6642,0.6892,0.6293,0.6884,7200,7200,7200,7200,"2821,1224,1195,1960","3281,764,1428,1727","2689,1356,1315,1840","3310,735,1457,1698",0.6195,0.6441,0.6233,0.645,0.6161,0.6472,0.6218,0.6481,0.6172,0.6386,0.6224,0.6397,7200,7200,7200,7200,"2552,1493,1271,1884","3144,901,1639,1516","2631,1414,1309,1846","3140,905,1629,1526"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6673,0.6907,0.6966,0.6535,0.7022,0.7123,0.7121,0.6703,0.6429,0.6517,0.6502,0.6461,0.3692,0.3476,0.3481,0.3981,0.4057,0.4016,0.4035,0.4141,0.5853,0.6004,0.6224,0.5935,,,,,0.5841,0.602,0.596,0.5735,0.6393,0.6591,0.6152,0.6663,0.6299,0.6564,0.6203,0.6496,0.6312,0.6573,0.6121,0.6501,7200,7200,7200,7200,"2451,1594,1071,2084","2711,1334,1140,2015","3018,1027,1707,1448","2391,1654,869,2286",0.615,0.6136,0.6276,0.614,0.6179,0.6144,0.629,0.6151,0.6156,0.614,0.6098,0.6145,7200,7200,7200,7200,"2800,1245,1506,1649","2688,1357,1419,1736","3302,743,1928,1227","2704,1341,1430,1725"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6955,0.6887,0.6945,0.6485,0.7191,0.7245,0.723,0.6765,0.6407,0.653,0.6521,0.6413,0.3444,0.3528,0.3502,0.4,0.4016,0.4032,0.4044,0.4158,0.6138,0.6063,0.6283,0.5938,,,,,0.5938,0.6073,0.605,0.5759,0.6656,0.6596,0.6065,0.6583,0.6546,0.6617,0.6012,0.6583,0.6558,0.66,0.6027,0.6583,7200,7200,7200,7200,"2509,1536,951,2204","2941,1104,1332,1823","2447,1598,1273,1882","2817,1228,1232,1923",0.6132,0.6134,0.6254,0.617,0.6157,0.6124,0.6283,0.6199,0.614,0.6128,0.6123,0.6177,7200,7200,7200,7200,"2766,1279,1488,1667","2612,1433,1358,1797","3237,808,1868,1287","2804,1241,1496,1659"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6895,0.6708,0.6666,0.6282,0.7083,0.6787,0.679,0.6752,0.6443,0.643,0.6413,0.6468,0.3508,0.3654,0.3697,0.4104,0.4105,0.4061,0.4069,0.4193,0.6061,0.5886,0.6021,0.5857,,,,,0.582,0.5907,0.5878,0.5799,0.6563,0.6446,0.6002,0.6513,0.6508,0.6476,0.5908,0.6349,0.6521,0.6445,0.5923,0.6354,7200,7200,7200,7200,"2616,1429,1085,2070","2957,1088,1449,1706","2308,1737,1209,1946","2338,1707,922,2233",0.6163,0.608,0.6541,0.61,0.6203,0.609,0.5815,0.6107,0.6162,0.6085,0.5607,0.6103,7200,7200,7200,7200,"2883,1162,1572,1583","2676,1369,1446,1709","1494,2551,462,2693","2669,1376,1427,1728"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6776,0.6745,0.6743,0.6582,0.6967,0.6921,0.6877,0.6728,0.6423,0.6495,0.6472,0.6484,0.3612,0.3585,0.3616,0.3899,0.4024,0.4051,0.4062,0.4141,0.5872,0.5729,0.5964,0.6091,,,,,0.5758,0.5947,0.5857,0.5783,0.6505,0.6468,0.6189,0.6547,0.6351,0.6389,0.6178,0.6369,0.6359,0.6403,0.6183,0.6373,7200,7200,7200,7200,"2356,1689,938,2217","2516,1529,1071,2084","2630,1415,1337,1818","2324,1721,893,2262",0.615,0.6145,0.6485,0.6169,0.6197,0.6176,0.5815,0.6196,0.6138,0.615,0.5629,0.6176,7200,7200,7200,7200,"2947,1098,1640,1515","2814,1231,1522,1633","1533,2512,501,2654","2794,1251,1488,1667"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6483,0.6532,0.6595,0.6465,0.6759,0.7072,0.6786,0.6621,0.6351,0.6476,0.639,0.6432,0.3708,0.3782,0.3723,0.3956,0.4082,0.4042,0.3994,0.4187,0.5576,0.55,0.5677,0.576,,,,,0.5745,0.6023,0.5775,0.575,0.6406,0.6393,0.6276,0.631,0.6238,0.6301,0.589,0.6304,0.6242,0.6315,0.5823,0.6307,7200,7200,7200,7200,"2286,1759,950,2205","2457,1588,1075,2080","1832,2213,746,2409","2692,1353,1308,1847",0.6211,0.609,0.6238,0.6351,0.6246,0.6054,0.6274,0.6343,0.6085,0.6066,0.6129,0.6134,7200,7200,7200,7200,"3223,822,1881,1274","2509,1536,1305,1850","3201,844,1839,1316","3357,688,1945,1210"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6523,0.6596,0.6702,0.6617,0.6881,0.6886,0.6817,0.6686,0.6368,0.6437,0.64,0.6443,0.3933,0.3791,0.3649,0.3876,0.4096,0.4095,0.4124,0.4152,0.5713,0.5717,0.5967,0.5978,,,,,0.5776,0.5955,0.5808,0.5767,0.6377,0.641,0.6265,0.6383,0.6065,0.6378,0.6178,0.6196,0.6031,0.6388,0.6192,0.6197,7200,7200,7200,7200,"2005,2040,793,2362","2631,1414,1194,1961","2422,1623,1129,2026","2239,1806,933,2222",0.6123,0.6052,0.6311,0.6079,0.6156,0.6069,0.6324,0.6094,0.6129,0.6059,0.6142,0.6085,7200,7200,7200,7200,"2810,1235,1533,1622","2698,1347,1483,1672","3298,747,1900,1255","2701,1344,1468,1687"
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Seq2Seq,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6922,0.7136,0.7285,0.7052,0.6944,0.7451,0.7403,0.6959,0.644,0.6794,0.6712,0.6656,0.3493,0.3343,0.3317,0.3398,0.402,0.3835,0.3876,0.3867,0.6204,0.6499,0.6793,0.6264,,,,,0.5736,0.6228,0.6041,0.6159,0.6581,0.6797,0.668,0.6758,0.6521,0.6658,0.6629,0.6758,0.6536,0.6673,0.6643,0.6758,6912,6912,6912,6912,"2573,1367,1038,1934","2472,1468,842,2130","2631,1309,1021,1951","2819,1121,1120,1852",0.6187,0.6293,0.621,0.6391,0.6241,0.599,0.616,0.6029,0.6183,0.5973,0.6176,0.5997,6912,6912,6912,6912,"2885,1055,1543,1429","1985,1955,817,2155","2476,1464,1190,1782","1932,2008,737,2235"
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Seq2Seq,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.7226,0.7274,0.7354,0.7078,0.7316,0.7431,0.7427,0.7007,0.6579,0.6804,0.6797,0.6631,0.3256,0.324,0.3208,0.3333,0.3901,0.3801,0.3849,0.385,0.6392,0.6644,0.6755,0.6426,,,,,0.6092,0.6315,0.6311,0.6192,0.6811,0.6855,0.6739,0.6911,0.6768,0.6798,0.6672,0.6652,0.678,0.6812,0.6688,0.6653,6912,6912,6912,6912,"2697,1243,991,1981","2675,1265,948,2024","2610,1330,970,2002","2307,1633,681,2291",0.6193,0.6428,0.6261,0.6412,0.6137,0.6201,0.622,0.6208,0.6154,0.6205,0.6233,0.6216,6912,6912,6912,6912,"2455,1485,1185,1787","2171,1769,857,2115","2516,1424,1189,1783","2207,1733,888,2084"
